"597,2,2024-01-14,23:04:30,Urpay,Marian,08:09:00,09:09:00,09:24:00,10:24:00,00:15:00,""En proceso"",8,""luis huaney"",1"
"598,3,2024-01-14,23:04:30,Urpay,Marian,10:39:00,11:39:00,11:54:00,12:54:00,00:15:00,""En proceso"",8,""luis huaney"",1"
"599,4,2024-01-14,23:04:30,Urpay,Marian,13:09:00,14:09:00,14:24:00,15:24:00,00:15:00,""En proceso"",8,""luis huaney"",1"
"600,5,2024-01-14,23:04:30,Urpay,Marian,15:39:00,16:39:00,16:54:00,17:54:00,00:15:00,""En proceso"",8,""luis huaney"",1"
"601,1,2024-01-14,23:04:30,Urpay,Marian,06:03:00,07:03:00,07:18:00,08:18:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"602,2,2024-01-14,23:04:30,Urpay,Marian,08:33:00,09:33:00,09:48:00,10:48:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"603,3,2024-01-14,23:04:30,Urpay,Marian,11:03:00,12:03:00,12:18:00,13:18:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"604,4,2024-01-14,23:04:30,Urpay,Marian,13:33:00,14:33:00,14:48:00,15:48:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"605,1,2024-01-14,23:04:30,Urpay,Marian,06:27:00,07:27:00,07:42:00,08:42:00,00:15:00,""En proceso"",11,""luis huaney"",1"
"606,2,2024-01-14,23:04:30,Urpay,Marian,08:57:00,09:57:00,10:12:00,11:12:00,00:15:00,""En proceso"",11,""luis huaney"",1"
"607,3,2024-01-14,23:04:31,Urpay,Marian,11:27:00,12:27:00,12:42:00,13:42:00,00:15:00,""En proceso"",11,""luis huaney"",1"
"608,4,2024-01-14,23:04:31,Urpay,Marian,13:57:00,14:57:00,15:12:00,16:12:00,00:15:00,""En proceso"",11,""luis huaney"",1"
"609,1,2024-01-14,23:04:31,Urpay,Marian,06:51:00,07:51:00,08:06:00,09:06:00,00:15:00,""En proceso"",12,""luis huaney"",1"
"610,2,2024-01-14,23:04:31,Urpay,Marian,09:21:00,10:21:00,10:36:00,11:36:00,00:15:00,""En proceso"",12,""luis huaney"",1"
"611,3,2024-01-14,23:04:31,Urpay,Marian,11:51:00,12:51:00,13:06:00,14:06:00,00:15:00,""En proceso"",12,""luis huaney"",1"
"612,4,2024-01-14,23:04:31,Urpay,Marian,14:21:00,15:21:00,15:36:00,16:36:00,00:15:00,""En proceso"",12,""luis huaney"",1"
"613,1,2024-01-16,22:43:19,Urpay,Marian,05:05:00,06:05:00,06:10:00,07:10:00,00:05:00,""En proceso"",6,""luis huaney"",1"
"614,2,2024-01-16,22:43:19,Urpay,Marian,07:15:00,08:15:00,08:20:00,09:20:00,00:05:00,""En proceso"",6,""luis huaney"",1"
"615,3,2024-01-16,22:43:19,Urpay,Marian,09:25:00,10:25:00,10:30:00,11:30:00,00:05:00,""En proceso"",6,""luis huaney"",1"
"616,4,2024-01-16,22:43:19,Urpay,Marian,11:35:00,12:35:00,12:40:00,13:40:00,00:05:00,""En proceso"",6,""luis huaney"",1"
"617,5,2024-01-16,22:43:19,Urpay,Marian,13:45:00,14:45:00,14:50:00,15:50:00,00:05:00,""En proceso"",6,""luis huaney"",1"
"618,1,2024-01-16,22:43:19,Urpay,Marian,05:29:00,06:29:00,06:34:00,07:34:00,00:05:00,""En proceso"",8,""luis huaney"",1"
"619,2,2024-01-16,22:43:19,Urpay,Marian,07:39:00,08:39:00,08:44:00,09:44:00,00:05:00,""En proceso"",8,""luis huaney"",1"
"620,3,2024-01-16,22:43:19,Urpay,Marian,09:49:00,10:49:00,10:54:00,11:54:00,00:05:00,""En proceso"",8,""luis huaney"",1"
"621,4,2024-01-16,22:43:19,Urpay,Marian,11:59:00,12:59:00,13:04:00,14:04:00,00:05:00,""En proceso"",8,""luis huaney"",1"
"622,5,2024-01-16,22:43:19,Urpay,Marian,14:09:00,15:09:00,15:14:00,16:14:00,00:05:00,""En proceso"",8,""luis huaney"",1"
"623,1,2024-01-16,22:43:19,Urpay,Marian,05:53:00,06:53:00,06:58:00,07:58:00,00:05:00,""En proceso"",9,""luis huaney"",1"
"624,2,2024-01-16,22:43:19,Urpay,Marian,08:03:00,09:03:00,09:08:00,10:08:00,00:05:00,""En proceso"",9,""luis huaney"",1"
"625,3,2024-01-16,22:43:19,Urpay,Marian,10:13:00,11:13:00,11:18:00,12:18:00,00:05:00,""En proceso"",9,""luis huaney"",1"
"626,4,2024-01-16,22:43:19,Urpay,Marian,12:23:00,13:23:00,13:28:00,14:28:00,00:05:00,""En proceso"",9,""luis huaney"",1"
"627,5,2024-01-16,22:43:19,Urpay,Marian,14:33:00,15:33:00,15:38:00,16:38:00,00:05:00,""En proceso"",9,""luis huaney"",1"
"628,1,2024-01-16,22:43:19,Urpay,Marian,06:17:00,07:17:00,07:22:00,08:22:00,00:05:00,""En proceso"",11,""luis huaney"",1"
"629,2,2024-01-16,22:43:19,Urpay,Marian,08:27:00,09:27:00,09:32:00,10:32:00,00:05:00,""En proceso"",11,""luis huaney"",1"
"630,3,2024-01-16,22:43:19,Urpay,Marian,10:37:00,11:37:00,11:42:00,12:42:00,00:05:00,""En proceso"",11,""luis huaney"",1"
"631,4,2024-01-16,22:43:19,Urpay,Marian,12:47:00,13:47:00,13:52:00,14:52:00,00:05:00,""En proceso"",11,""luis huaney"",1"
"632,5,2024-01-16,22:43:19,Urpay,Marian,14:57:00,15:57:00,16:02:00,17:02:00,00:05:00,""En proceso"",11,""luis huaney"",1"
"633,1,2024-01-18,23:12:53,Urpay,Marian,05:15:00,06:15:00,06:30:00,07:30:00,00:15:00,""En proceso"",6,""luis huaney"",1"
"634,2,2024-01-18,23:12:53,Urpay,Marian,07:45:00,08:45:00,09:00:00,10:00:00,00:15:00,""En proceso"",6,""luis huaney"",1"
"635,3,2024-01-18,23:12:53,Urpay,Marian,10:15:00,11:15:00,11:30:00,12:30:00,00:15:00,""En proceso"",6,""luis huaney"",1"
"636,4,2024-01-18,23:12:53,Urpay,Marian,12:45:00,13:45:00,14:00:00,15:00:00,00:15:00,""En proceso"",6,""luis huaney"",1"
"637,5,2024-01-18,23:12:53,Urpay,Marian,15:15:00,16:15:00,16:30:00,17:30:00,00:15:00,""En proceso"",6,""luis huaney"",1"
"638,1,2024-01-18,23:12:53,Urpay,Marian,05:39:00,06:39:00,06:54:00,07:54:00,00:15:00,""En proceso"",8,""luis huaney"",1"
"639,2,2024-01-18,23:12:53,Urpay,Marian,08:09:00,09:09:00,09:24:00,10:24:00,00:15:00,""En proceso"",8,""luis huaney"",1"
"640,3,2024-01-18,23:12:53,Urpay,Marian,10:39:00,11:39:00,11:54:00,12:54:00,00:15:00,""En proceso"",8,""luis huaney"",1"
"641,4,2024-01-18,23:12:53,Urpay,Marian,13:09:00,14:09:00,14:24:00,15:24:00,00:15:00,""En proceso"",8,""luis huaney"",1"
"642,5,2024-01-18,23:12:53,Urpay,Marian,15:39:00,16:39:00,16:54:00,17:54:00,00:15:00,""En proceso"",8,""luis huaney"",1"
"643,1,2024-01-18,23:12:53,Urpay,Marian,06:03:00,07:03:00,07:18:00,08:18:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"644,2,2024-01-18,23:12:53,Urpay,Marian,08:33:00,09:33:00,09:48:00,10:48:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"645,3,2024-01-18,23:12:53,Urpay,Marian,11:03:00,12:03:00,12:18:00,13:18:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"646,4,2024-01-18,23:12:53,Urpay,Marian,13:33:00,14:33:00,14:48:00,15:48:00,00:15:00,""En proceso"",9,""luis huaney"",1"
"647,1,2024-01-18,23:12:53,Urpay,Marian,06:27:00,07:27:00,07:42:00,08:42:00,00:15:00,""En proceso"",11,""luis huaney"",1"
"648,2,2024-01-18,23:12:53,Urpay,Marian,08:57:00,09:57:00,10:12:00,11:12:00,00:15:00,""En proceso"",11,""luis huaney"",1"
"649,3,2024-01-18,23:12:53,Urpay,Marian,11:27:00,12:27:00,12:42:00,13:42:00,00:15:00,""En proceso"",11,""luis huaney"",1"
"650,4,2024-01-18,23:12:53,Urpay,Marian,13:57:00,14:57:00,15:12:00,16:12:00,00:15:00,""En proceso"",11,""luis huaney"",1"
"667,1,2024-01-22,22:05:55,Urpay,Shancayan,06:00:00,07:15:00,07:30:00,08:45:00,00:15:00,""En proceso"",6,""luis huaney"",1"
"668,2,2024-01-22,22:05:55,Urpay,Shancayan,09:00:00,10:15:00,10:30:00,11:45:00,00:15:00,""En proceso"",6,""luis huaney"",1"
